RK,NAME,TEAM,GP,MPG,ORPM,DRPM,RPM,WINS
1,"LeBron James, SF",LAL,36,35.0,5.31,5.02,10.34,9.24
2,"James Harden, SG",HOU,36,37.4,5.67,1.65,7.31,7.27
3,"Giannis Antetokounmpo, PF",MIL,36,31.0,5.50,1.58,7.08,5.92
4,"Kawhi Leonard, SF",LAC,28,31.9,1.83,4.07,5.90,4.09
5,"Jimmy Butler, SF",MIA,32,35.2,0.60,4.22,4.82,4.08
6,"Jayson Tatum, PF",BOS,36,34.2,0.79,3.89,4.67,4.26
7,"Nikola Jokic, C",DEN,37,31.1,2.02,2.57,4.59,3.85
8,"Pascal Siakam, PF",TOR,27,36.7,2.45,1.83,4.28,3.43
9,"Dennis Schroder, PG",OKC,37,30.5,1.49,2.79,4.28,3.80
10,"Paul Millsap, PF",DEN,32,24.9,0.19,3.94,4.12,2.52
11,"Donte DiVincenzo, SG",MIL,35,22.6,1.31,2.64,3.95,2.49
12,"Domantas Sabonis, PF",IND,36,34.4,0.11,3.66,3.77,3.62
13,"Joel Embiid, C",PHI,31,31.1,0.38,3.30,3.68,2.85
14,"De'Anthony Melton, SG",MEM,27,16.9,2.17,1.25,3.42,1.36
15,"Damian Lillard, PG",POR,37,36.7,3.10,0.30,3.40,3.64
16,"Tobias Harris, SF",PHI,39,34.0,0.05,3.34,3.39,3.59
17,"Alex Caruso, SG",LAL,34,19.4,-0.24,3.55,3.31,1.80
18,"Luka Doncic, SF",DAL,33,32.9,4.44,-1.27,3.17,2.82
19,"Rudy Gobert, C",UTAH,35,34.3,0.12,3.00,3.12,3.08
20,"Will Barton, SG",DEN,34,33.1,0.26,2.84,3.11,2.79
21,"Khris Middleton, SF",MIL,32,28.5,2.55,0.46,3.01,2.27
22,"Ivica Zubac, C",LAC,38,17.3,0.52,2.47,3.00,1.71
23,"Jalen Brunson, PG",DAL,37,17.3,1.09,1.83,2.92,1.56
24,"Terence Davis, SG",TOR,38,17.1,1.21,1.71,2.92,1.51
25,"CJ McCollum, SG",POR,38,36.2,1.76,1.04,2.80,3.13
26,"David Nwaba, G",BKN,20,13.4,0.44,2.34,2.78,0.66
27,"Kris Dunn, PG",CHI,38,24.3,-1.34,4.11,2.76,2.16
28,"Chris Chiozza, PG",WSH,10,12.3,0.16,2.49,2.65,0.28
29,"Ben Simmons, PG",PHI,37,35.5,2.38,0.26,2.64,2.96
30,"Donovan Mitchell, SG",UTAH,37,34.8,1.55,1.08,2.63,2.89
31,"Patrick Beverley, PG",LAC,30,29.0,-0.53,3.13,2.60,2.01
32,"Paul George, SF",LAC,26,30.7,2.39,0.20,2.60,1.87
33,"Ricky Rubio, PG",PHX,31,32.1,1.54,1.04,2.58,2.32
34,"Eric Bledsoe, PG",MIL,31,26.1,2.74,-0.16,2.58,1.89
35,"Jaylen Brown, SG",BOS,32,33.5,1.49,1.06,2.54,2.24
36,"Bam Adebayo, C",MIA,37,34.3,-0.31,2.84,2.53,2.72
37,"Chris Paul, PG",OKC,38,31.8,1.05,1.45,2.50,2.58
38,"Enes Kanter, C",BOS,29,18.1,1.22,1.24,2.47,1.05
39,"Devonte' Graham, PG",CHA,40,35.4,1.10,1.37,2.46,2.85
40,"Trey Burke, PG",PHI,20,14.8,0.64,1.79,2.43,0.58
41,"Lonnie Walker IV, SG",SA,28,11.8,0.52,1.89,2.41,0.68
42,"Richaun Holmes, PF",SAC,37,29.4,-0.32,2.71,2.39,2.25
43,"Kyle Lowry, PG",TOR,27,38.4,1.55,0.81,2.36,2.13
44,"Bojan Bogdanovic, SF",UTAH,36,33.3,1.92,0.42,2.34,2.47
45,"Anthony Davis, PF",LAL,35,35.2,1.62,0.71,2.33,2.56
46,"Montrezl Harrell, PF",LAC,37,29.1,2.07,0.23,2.29,2.32
47,"Marc Gasol, C",TOR,27,28.2,-0.88,3.16,2.28,1.59
48,"Joe Ingles, SF",UTAH,37,29.9,-0.37,2.65,2.28,2.22
49,"E'Twaun Moore, SG",NO,26,20.7,0.77,1.48,2.25,1.07
50,"Dwight Powell, PF",DAL,34,26.6,0.01,2.22,2.23,1.75
51,"OG Anunoby, SF",TOR,37,30.0,-0.18,2.35,2.17,2.15
52,"Gordon Hayward, SF",BOS,20,31.9,1.57,0.53,2.09,1.11
53,"Davis Bertans, SF",WSH,28,30.0,3.26,-1.18,2.07,1.70
54,"Nikola Vucevic, C",ORL,27,31.3,0.59,1.45,2.03,1.53
55,"Kendrick Nunn, SG",MIA,37,30.4,-0.17,2.16,2.00,2.02
56,"Ben McLemore, SG",HOU,37,23.9,2.30,-0.31,1.99,1.58
57,"Jamal Murray, PG",DEN,37,32.2,0.23,1.74,1.97,2.04
58,"Shaquille Harrison, PG",CHI,23,7.8,-0.18,2.15,1.97,0.32
59,"Denzel Valentine, SG",CHI,22,12.2,0.55,1.40,1.95,0.49
60,"Julius Randle, PF",NY,37,32.1,-0.19,2.11,1.92,2.09
61,"Jrue Holiday, SG",NO,34,35.6,1.65,0.26,1.91,2.25
62,"Kemba Walker, PG",BOS,32,31.9,3.65,-1.75,1.90,1.74
63,"Fred VanVleet, SG",TOR,31,36.3,0.34,1.50,1.83,1.99
